study_nr,author,title,pubyear,invivo_exvivo,invivo_exvivo_nr,structures_names,structures_nr,ident_seg,ident_seg_nr,Manual_or_Automatic_segmentation,manseg_auto_seg_nr,Which_sequence_visible,sequence_nr,Field_strength,Field_strength_nr,control_patient,type_of_patient,Total_n,T1_x,T1_y,T1_z,T1_voxel_volume_cubic_mm,T2_x,T2_y,T2_z,T2_voxel_volume_cubic_mm,T2s_x,T2s_y,T2s_z,T2s_voxel_volume_cubic_mm,fT2s_x,fT2s_y,fT2s_z,fT2s_voxel_volume_cubic_mm,dwi_x,dwi_y,dwi_z,dwi_voxel_volume_cubic_mm,swi_x,swi_y,swi_z,swi_voxel_volume_cubic_mm,mt_x,mt_y,mt_z,mt_voxel_volume_cubic_mm,pd_x,pd_y,pd_z,pd_voxel_volume_cubic_mm,other_x,other_y,other_z,other_voxel_volume_cubic_mm
5,Al_Radaideh,Increased iron accumulation occurs in the earliest stages of demyelinating disease: an ultra-high field susceptibility mapping study in Clinically Isolated Syndrome ,2012,Invivo,1,pulvinar,136,Segmentation,2,Manual   ,1,Susceptibility maps,6,7.0,1,3,2,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Alarcon,Anatomic Study of the Central Core of the Cerebrum Correlating 7-T Magnetic Resonance Imaging and Fiber Dissection With the Aid of a Neuronavigation System ,2014,Exvivo,2,globus pallidus internal segment,14,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,1,0,5,0.33,0.33,1,0.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Alarcon,Anatomic Study of the Central Core of the Cerebrum Correlating 7-T Magnetic Resonance Imaging and Fiber Dissection With the Aid of a Neuronavigation System ,2014,Exvivo,2,globus pallidus external segment,15,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,1,0,5,0.33,0.33,1,0.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Alarcon,Anatomic Study of the Central Core of the Cerebrum Correlating 7-T Magnetic Resonance Imaging and Fiber Dissection With the Aid of a Neuronavigation System ,2014,Exvivo,2,caudate,17,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,1,0,5,0.33,0.33,1,0.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Alarcon,Anatomic Study of the Central Core of the Cerebrum Correlating 7-T Magnetic Resonance Imaging and Fiber Dissection With the Aid of a Neuronavigation System ,2014,Exvivo,2,putamen,19,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,1,0,5,0.33,0.33,1,0.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Alarcon,Anatomic Study of the Central Core of the Cerebrum Correlating 7-T Magnetic Resonance Imaging and Fiber Dissection With the Aid of a Neuronavigation System ,2014,Exvivo,2,claustrum,23,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,1,0,5,0.33,0.33,1,0.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Alarcon,Anatomic Study of the Central Core of the Cerebrum Correlating 7-T Magnetic Resonance Imaging and Fiber Dissection With the Aid of a Neuronavigation System ,2014,Exvivo,2,red nucleus,91,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,1,0,5,0.33,0.33,1,0.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Alarcon,Anatomic Study of the Central Core of the Cerebrum Correlating 7-T Magnetic Resonance Imaging and Fiber Dissection With the Aid of a Neuronavigation System ,2014,Exvivo,2,substantia innominata,103,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,1,0,5,0.33,0.33,1,0.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Alarcon,Anatomic Study of the Central Core of the Cerebrum Correlating 7-T Magnetic Resonance Imaging and Fiber Dissection With the Aid of a Neuronavigation System ,2014,Exvivo,2,substantia nigra,104,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,1,0,5,0.33,0.33,1,0.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Alarcon,Anatomic Study of the Central Core of the Cerebrum Correlating 7-T Magnetic Resonance Imaging and Fiber Dissection With the Aid of a Neuronavigation System ,2014,Exvivo,2,subthalamic nucleus,112,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,1,0,5,0.33,0.33,1,0.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Alarcon,Anatomic Study of the Central Core of the Cerebrum Correlating 7-T Magnetic Resonance Imaging and Fiber Dissection With the Aid of a Neuronavigation System ,2014,Exvivo,2,anterior thalamic nucleus,116,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,1,0,5,0.33,0.33,1,0.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Alarcon,Anatomic Study of the Central Core of the Cerebrum Correlating 7-T Magnetic Resonance Imaging and Fiber Dissection With the Aid of a Neuronavigation System ,2014,Exvivo,2,anterior thalamic nucleus,116,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,1,0,5,0.33,0.33,1,0.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,Alarcon,Anatomic Study of the Central Core of the Cerebrum Correlating 7-T Magnetic Resonance Imaging and Fiber Dissection With the Aid of a Neuronavigation System ,2014,Exvivo,2,zona incerta,151,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,1,0,5,0.33,0.33,1,0.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,Alkemade,Comparison of T2s weighted and qsm contrast in parkinsons disease to visualize the stn with MRI,2017,invivo,1,subthalamic nucleus,112,Segmentation,2,Manual,1,T2s and qsm,8,7.0,1,3,1,24,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.6,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Augustinack,H.M.s Contributions to Neuroscience: A Review and Autopsy Studies ,2014,Exvivo,2,mammillary body,53,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,2,5,1,0.21,0.21,0.21,0.009261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Augustinack,H.M.s Contributions to Neuroscience: A Review and Autopsy Studies ,2014,Exvivo,2,red nucleus,91,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,2,5,1,0.21,0.21,0.21,0.009261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,Augustinack,H.M.s Contributions to Neuroscience: A Review and Autopsy Studies ,2014,Exvivo,2,substantia nigra,104,Identification,1,NA,0,T1NAweigthed FLASH,1,7.0,1,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.21,0.21,0.009261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Bao,QSM using structural feature based collaborative reconstruction in the human brain,2017,Invivo,1,caudate,17,Segmentation,2,Semi automatic,3,QSM,6,7.0,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.98,0.98,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Bao,QSM using structural feature based collaborative reconstruction in the human brain,2017,Invivo,1,putamen,19,Segmentation,2,Semi automatic,3,QSM,6,7.0,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.98,0.98,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Bao,QSM using structural feature based collaborative reconstruction in the human brain,2017,Invivo,1,globus pallidus,13,Segmentation,2,Semi automatic,3,QSM,6,7.0,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.98,0.98,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Bao,QSM using structural feature based collaborative reconstruction in the human brain,2017,Invivo,1,substantia nigra,104,Segmentation,2,Semi automatic,3,QSM,6,7.0,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.98,0.98,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Bao,QSM using structural feature based collaborative reconstruction in the human brain,2017,Invivo,1,red nucleus,91,Segmentation,2,Semi automatic,3,QSM,6,7.0,1,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.98,0.98,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,Barry,On the Origins of Signal Variance in FMRI of the Human Midbrain at High Field ,2013,Invivo,1,midbrain,57,Segmentation,2,Manual,1,Magnitude Restrospective Cardiac gating ,3,7.0,1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,1,0.99,5,4.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,Barry,On the Origins of Signal Variance in FMRI of the Human Midbrain at High Field ,2013,Invivo,1,substantia nigra,104,Segmentation,2,Manual,1,Magnitude Restrospective Cardiac gating ,3,7.0,1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,1,0.99,5,4.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,Barry,On the Origins of Signal Variance in FMRI of the Human Midbrain at High Field ,2013,Invivo,1,ventral tegmental area,150,Segmentation,2,Manual,1,Magnitude Restrospective Cardiac gating ,3,7.0,1,1,0,26,NA,NA,NA,NA,NA,NA,NA,NA,1,0.99,5,4.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Batson,Single session imaging of cerebellum at 7T-obstaining structure and function of multiple motor subsystems in individual subjects,2015,Invivo,1,dentate nucleus,25,Identification,1,NA,0,T2,2,7.0,1,1,0,7,NA,NA,NA,NA,0.28,0.28,4,0.3136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Batson,Single session imaging of cerebellum at 7T-obstaining structure and function of multiple motor subsystems in individual subjects,2015,Invivo,1,fastigial nucleus,21,Identification,1,NA,0,T2,2,7.0,1,1,0,7,NA,NA,NA,NA,0.28,0.28,4,0.3136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Batson,Single session imaging of cerebellum at 7T-obstaining structure and function of multiple motor subsystems in individual subjects,2015,Invivo,1,interposed nucleus,20,Identification,1,NA,0,T2,2,7.0,1,1,0,7,NA,NA,NA,NA,0.28,0.28,4,0.3136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Betts,High-resolution characterisation of the agin brain uses simultaneous qsm and r2s measurements at 7T,2017,invivo,1,caudate,17,Segmentation,2,Automatic,4,T1 MPRAGE,1,7.0,1,1,0,40,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Betts,High-resolution characterisation of the agin brain uses simultaneous qsm and r2s measurements at 7T,2017,invivo,1,putamen,19,Segmentation,2,Automatic,4,T1 MPRAGE,1,7.0,1,1,0,40,0.8,0.8,0.8,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Betts,High-resolution characterisation of the agin brain uses simultaneous qsm and r2s measurements at 7T,2017,invivo,1,globus pallidus,13,Segmentation,2,Manual,1,QSM,6,7.0,1,1,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,1.6,1.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Betts,High-resolution characterisation of the agin brain uses simultaneous qsm and r2s measurements at 7T,2017,invivo,1,amygdala,3,Segmentation,2,Manual,1,QSM,6,7.0,1,1,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,1.6,1.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Betts,High-resolution characterisation of the agin brain uses simultaneous qsm and r2s measurements at 7T,2017,invivo,1,thalamus,115,Segmentation,2,Manual,1,QSM,6,7.0,1,1,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,1.6,1.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Betts,High-resolution characterisation of the agin brain uses simultaneous qsm and r2s measurements at 7T,2017,invivo,1,red nucleus,91,Segmentation,2,Manual,1,QSM,6,7.0,1,1,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,1.6,1.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Betts,High-resolution characterisation of the agin brain uses simultaneous qsm and r2s measurements at 7T,2017,invivo,1,subthalamic nucleus,112,Segmentation,2,Manual,1,QSM,6,7.0,1,1,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,1.6,1.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Betts,High-resolution characterisation of the agin brain uses simultaneous qsm and r2s measurements at 7T,2017,invivo,1,substantia nigra,104,Segmentation,2,Manual,1,QSM,6,7.0,1,1,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,1.6,1.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Betts,High-resolution characterisation of the agin brain uses simultaneous qsm and r2s measurements at 7T,2017,invivo,1,dentate nucleus,25,Segmentation,2,Manual,1,QSM,6,7.0,1,1,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,1.6,1.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Betts,High-resolution characterisation of the agin brain uses simultaneous qsm and r2s measurements at 7T,2017,invivo,1,globus pallidus internal segment,14,Segmentation,2,Manual,1,QSM,6,7.0,1,1,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,1.6,1.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,Betts,High-resolution characterisation of the agin brain uses simultaneous qsm and r2s measurements at 7T,2017,invivo,1,globus pallidus external segment,15,Segmentation,2,Manual,1,QSM,6,7.0,1,1,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,1.6,1.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,Beuls,Microanatomy of the excised human spinal cord and the cervicomedullary junction examined with high-resolution MR imaging at 9.4 Tesla,1993,Exvivo,2,dorsal nucleus of the vagal nerve,29,Identification,1,NA,0,PD,8,9.4,3,9999,9999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA
13,Beuls,Microanatomy of the excised human spinal cord and the cervicomedullary junction examined with high-resolution MR imaging at 9.4 Tesla,1993,Exvivo,2,hypoglossal nucleus,40,Identification,1,NA,0,PD,8,9.4,3,9999,9999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA
13,Beuls,Microanatomy of the excised human spinal cord and the cervicomedullary junction examined with high-resolution MR imaging at 9.4 Tesla,1993,Exvivo,2,inferior olivary nucleus,49,Identification,1,NA,0,PD,8,9.4,3,9999,9999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA
13,Beuls,Microanatomy of the excised human spinal cord and the cervicomedullary junction examined with high-resolution MR imaging at 9.4 Tesla,1993,Exvivo,2,medial accessory olivary nucleus,54,Identification,1,NA,0,PD,8,9.4,3,9999,9999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA
13,Beuls,Microanatomy of the excised human spinal cord and the cervicomedullary junction examined with high-resolution MR imaging at 9.4 Tesla,1993,Exvivo,2,cuneatus nucleus,58,Identification,1,NA,0,PD,8,9.4,3,9999,9999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA
13,Beuls,Microanatomy of the excised human spinal cord and the cervicomedullary junction examined with high-resolution MR imaging at 9.4 Tesla,1993,Exvivo,2,gracil nucleus,60,Identification,1,NA,0,PD,8,9.4,3,9999,9999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA
13,Beuls,Microanatomy of the excised human spinal cord and the cervicomedullary junction examined with high-resolution MR imaging at 9.4 Tesla,1993,Exvivo,2,solitary nucleus,63,Identification,1,NA,0,PD,8,9.4,3,9999,9999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA
13,Beuls,Microanatomy of the excised human spinal cord and the cervicomedullary junction examined with high-resolution MR imaging at 9.4 Tesla,1993,Exvivo,2,olivary complex,66,Identification,1,NA,0,PD,8,9.4,3,9999,9999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA
13,Beuls,Microanatomy of the excised human spinal cord and the cervicomedullary junction examined with high-resolution MR imaging at 9.4 Tesla,1993,Exvivo,2,spinal nucleus of the trigeminal nerve,101,Identification,1,NA,0,PD,8,9.4,3,9999,9999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA
13,Beuls,Microanatomy of the excised human spinal cord and the cervicomedullary junction examined with high-resolution MR imaging at 9.4 Tesla,1993,Exvivo,2,substantia gelatinosa,102,Identification,1,NA,0,PD,8,9.4,3,9999,9999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA
14,Beuls,The Arnold-Chiari Type II Malformation at Midgestation ,2003,Exvivo,2,medula oblongata,11,Identification,1,NA,0,T2,2,9.4,3,3,7,2,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,Beuls,The Arnold-Chiari Type II Malformation at Midgestation ,2003,Exvivo,2,choroid plexus,22,Identification,1,NA,0,T2,2,9.4,3,3,7,2,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,Beuls,The Arnold-Chiari Type II Malformation at Midgestation ,2003,Exvivo,2,dentate nucleus,25,Identification,1,NA,0,T2,2,9.4,3,3,7,2,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,Beuls,The Arnold-Chiari Type II Malformation at Midgestation ,2003,Exvivo,2,inferior olivary nucleus,49,Identification,1,NA,0,T2,2,9.4,3,3,7,2,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,Beuls,The Arnold-Chiari Type II Malformation at Midgestation ,2003,Exvivo,2,cuneatus nucleus,58,Identification,1,NA,0,T2,2,9.4,3,3,7,2,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,Beuls,The Arnold-Chiari Type II Malformation at Midgestation ,2003,Exvivo,2,gracil nucleus,60,Identification,1,NA,0,T2,2,9.4,3,3,7,2,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,Beuls,The Arnold-Chiari Type II Malformation at Midgestation ,2003,Exvivo,2,pons,79,Identification,1,NA,0,T2,2,9.4,3,3,7,2,NA,NA,NA,NA,0.04,0.04,1,0.0016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Bianciardi ,Toward an In Vivo Neuroimaging Template of Human Brainstem Nuclei of the Ascending Arousal. Autonomic. and Motor Systems ,2015,Invivo,1,inferior olivary nucleus,49,Segmentation,2,Semi automatic,3,DTI FA & T2,10,7.0,1,1,0,12,NA,NA,NA,NA,1.1,1.1,1.1,1.331,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,1.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Bianciardi ,Toward an In Vivo Neuroimaging Template of Human Brainstem Nuclei of the Ascending Arousal. Autonomic. and Motor Systems ,2015,Invivo,1,mesencephalic tegmental nuclei,55,Segmentation,2,Semi automatic,3,DTI FA & T2,10,7.0,1,1,0,12,NA,NA,NA,NA,1.1,1.1,1.1,1.331,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,1.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Bianciardi ,Toward an In Vivo Neuroimaging Template of Human Brainstem Nuclei of the Ascending Arousal. Autonomic. and Motor Systems ,2015,Invivo,1,periaqueductal gray,68,Segmentation,2,Semi automatic,3,DTI FA & T2,10,7.0,1,1,0,12,NA,NA,NA,NA,1.1,1.1,1.1,1.331,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,1.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Bianciardi ,Toward an In Vivo Neuroimaging Template of Human Brainstem Nuclei of the Ascending Arousal. Autonomic. and Motor Systems ,2015,Invivo,1,pontine nuclei,83,Segmentation,2,Semi automatic,3,DTI FA & T2,10,7.0,1,1,0,12,NA,NA,NA,NA,1.1,1.1,1.1,1.331,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,1.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,Bianciardi ,Toward an In Vivo Neuroimaging Template of Human Brainstem Nuclei of the Ascending Arousal. Autonomic. and Motor Systems ,2015,Invivo,1,raphe nuclei,84,Segmentation,2,Semi automatic,3,DTI FA & T2,10,7.0,1,1,0,12,NA,NA,NA,NA,1.1,1.1,1.1,1.331,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,1.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
